@relation studySample_30

@attribute -0.6516242982752738 numeric
@attribute -0.6489283164800124 numeric
@attribute -0.19971725201063034 numeric
@attribute -0.671316616861742 numeric
@attribute 0.6130707948692508 numeric
@attribute -0.6479121363762308 numeric
@attribute -0.14817488206053933 numeric
@attribute 0.5255649184813077 numeric
@attribute 0.3354948938511434 numeric
@attribute -0.3234530258868131 numeric
@attribute 0.10921566415932948 numeric
@attribute 0.10383979353829553 numeric
@attribute 0.25434242342084834 numeric
@attribute -0.2024335939326693 numeric
@attribute -0.046423739233244415 numeric
@attribute -0.9193111332401696 numeric
@attribute -0.6125826398661102 numeric
@attribute 0.5680280787042172 numeric
@attribute -0.004053210112152372 numeric
@attribute -0.05526006763874264 numeric
@attribute -0.0747596316166047 numeric
@attribute -0.5703126460537884 numeric
@attribute 0.013396437210287382 numeric
@attribute -0.42938105301600404 numeric
@attribute -0.38091881692169494 numeric
@attribute 1.1485674336525316 numeric
@attribute 0.02278552717455873 numeric
@attribute 0.18514911571691492 numeric
@attribute -0.07656603322748678 numeric
@attribute 0.7146560768466039 numeric
@attribute 'very not sure' {'very not sure','not sure','little not sure','little sure',sure,'very sure'}

@data
-0.465488,-1.042673,-0.164961,-1.575627,0.792386,-2.910346,0.017468,2.547349,2.661484,-1.539143,-0.24628,-0.237284,-0.104455,0.357818,0.230013,-4.219798,1.104841,5.784246,-2.83996,-4.591923,-2.611606,-5.395229,1.927762,4.761979,-1.596498,6.11906,0.276077,-0.029296,-1.002466,4.882912,'little not sure'
0.13713,2.205499,1.062027,-0.855045,3.352739,-0.811192,-4.682826,-3.186164,0.527958,-0.675059,4.395634,1.928013,1.794098,1.320844,4.30665,0.122307,1.86755,-0.406564,-0.037546,-3.057463,-3.20946,-2.476667,-1.479953,0.58528,2.238115,-0.650882,-1.149142,0.283769,-0.645104,1.549371,'little not sure'
-1.027774,-2.456463,-0.267276,-0.345285,1.392874,-0.567993,-2.770888,0.146026,1.874536,0.115784,0.381805,-1.986534,0.352741,1.610303,0.724659,-0.389053,-1.351195,1.382654,-1.33821,-1.232259,0.504717,-1.977076,0.276674,1.29033,0.332631,2.779539,-0.950472,-1.052827,1.947392,1.420225,'little not sure'
-2.115108,-2.227395,-1.153706,1.040192,1.096366,-0.562901,-0.843781,1.654425,2.278613,-0.326743,-0.550449,-1.354571,1.554687,-0.360524,1.838764,-4.146329,-2.305192,-2.41882,0.809827,1.375156,-4.078894,3.188944,4.736006,-1.208231,5.387228,1.447302,-1.666809,2.682058,-0.644998,2.885043,'little not sure'
-0.465488,-1.042673,-0.164961,-1.575627,0.792386,-2.910346,0.017468,2.547349,2.661484,-1.539143,-0.24628,-0.237284,-0.104455,0.357818,0.230013,-4.219798,1.104841,5.784246,-2.83996,-4.591923,-2.611606,-5.395229,1.927762,4.761979,-1.596498,6.11906,0.276077,-0.029296,-1.002466,4.882912,'little not sure'
-0.578181,0.359011,2.677259,-1.717375,1.957114,-2.561924,-2.663028,-0.703206,0.541419,-0.727832,0.778083,2.04417,-3.289697,-0.02342,-1.9944,-1.774252,1.61587,3.798126,-3.802304,3.141135,2.989061,-4.063959,-0.969418,1.872519,-2.533554,3.21739,1.087099,-2.087559,-1.931461,-0.846557,'little not sure'
1.138659,-0.281135,1.063568,0.875817,-0.931232,1.179573,-2.085387,-1.123173,1.260639,1.012243,0.172111,-0.271081,1.952263,1.760333,2.040774,-0.372622,1.538375,1.104509,0.021449,2.698641,3.929436,0.545021,0.907239,2.677801,1.608748,5.800068,2.710182,2.740097,5.36652,3.106687,'little not sure'
-0.060757,0.206043,0.991238,-0.547634,-0.532704,-0.456505,-0.058348,-1.121863,-0.543582,0.815241,0.071238,-0.674563,1.002969,0.558961,0.042003,1.069995,-0.359877,1.315248,0.074926,-1.810243,-0.235909,-0.405103,-1.077784,-0.761885,-0.46495,-0.833392,-2.078075,1.61095,0.753684,-0.809304,'little not sure'
-0.409437,-0.706186,0.807832,-1.121847,1.02344,-1.169645,-0.958654,0.081205,1.187369,0.367006,-0.48605,-0.89943,0.280838,0.019958,-0.043417,-2.056818,0.12206,-1.2985,-0.821007,0.83532,0.66427,-0.54435,-0.570685,2.559769,-0.341008,0.009755,-2.278026,0.597193,0.049993,-0.362644,'little not sure'
0.148172,-1.247655,-2.213543,0.717665,-0.48903,1.108989,-0.128758,0.18487,0.086235,-0.993853,0.100095,0.680795,-1.454167,1.386982,0.980553,0.709979,-2.692704,-0.534146,-1.080003,-2.709105,-0.164006,-1.685207,-0.183463,-0.399146,1.829579,-0.247671,0.756342,-4.258697,0.665155,2.042113,'little not sure'
-0.313188,0.753458,1.348637,-0.590482,-0.670756,-0.413038,0.259251,-1.546989,-1.675791,0.490128,0.483468,-0.900389,0.912201,-0.010697,0.097801,-0.249006,-0.137131,2.815871,-0.328902,-1.205255,-1.923405,1.07181,0.996709,-3.054371,-1.318074,0.849529,-0.711527,0.877266,-0.260444,-0.531641,'little not sure'
0.186328,-0.257958,0.106043,0.051725,0.112118,0.464032,-0.846411,-0.597301,0.182301,0.492426,0.569867,0.134624,0.175443,0.776346,0.594682,-0.399802,-1.549492,-0.2514,0.018448,0.145216,0.915754,-0.817536,-1.554228,1.689252,1.360263,1.213637,0.185081,0.526515,2.402389,0.895014,'little not sure'
-0.612354,0.180269,-0.649235,-0.669527,-0.607946,-0.800202,-0.890277,-0.308,0.026659,0.367421,-1.040732,-0.663594,0.482846,0.054085,-0.836468,0.710576,-1.360302,0.963257,-0.026955,-1.609933,-2.024676,1.43094,1.975704,-0.685753,1.444152,-0.139455,-0.75336,1.552287,1.798034,-0.207863,'little not sure'
-0.27692,0.154258,0.258389,-0.154718,-0.071128,0.259339,-0.108721,-0.614307,-0.677613,0.701005,0.1022,-0.529854,0.070982,0.022591,0.514485,-0.195215,-0.037213,-0.921362,0.9693,-0.021342,1.369172,-0.143639,0.51094,-1.472814,0.600299,-0.006328,-1.434598,0.031995,-0.138291,0.500688,'little not sure'
0.314982,-0.777189,-1.015362,-0.530816,0.076563,-0.095633,-1.016128,1.125951,0.872507,-0.134141,-0.67512,-1.279749,0.820681,-0.12991,1.057266,-1.382167,0.297719,2.945765,-2.911303,-0.706326,0.052995,-0.050478,3.075839,-0.007864,-1.232167,0.485693,-0.140357,2.212037,1.032996,2.623755,'little not sure'
-1.795308,-0.052996,-1.870061,-0.186995,0.258668,1.220401,-0.949323,0.445473,0.621845,0.955811,-0.207595,0.931765,1.936041,-1.333335,0.369974,-3.031148,0.33858,-1.065073,-0.32785,1.637659,4.05973,-2.432622,1.087482,-1.167927,-1.509969,1.088011,-0.775043,0.291011,-1.985143,2.488199,'little not sure'
-0.277707,0.064794,0.618843,-0.278112,-0.131309,-0.098085,1.1111,-0.317118,-1.395775,0.155385,0.114423,-1.003629,0.248073,-0.482738,0.070107,-0.909461,0.066006,-0.623239,0.96105,0.691398,-0.538954,1.457762,1.435424,-1.656074,0.091594,0.762662,-1.126125,1.749491,-0.548792,-0.059555,'little not sure'
-1.430789,-0.291372,0.513794,-1.084315,0.897763,0.05339,-0.415479,-0.067186,-0.52376,0.249043,0.370585,-0.726143,2.608351,0.831096,0.308271,-0.185908,-0.827903,0.741577,-0.571374,3.221797,0.752337,0.498539,1.456002,-2.498211,-1.152581,1.805965,-0.333823,3.243405,1.795332,-0.470354,'little not sure'
-0.568616,-1.490112,-0.856588,-1.281331,0.238093,0.480917,-1.543222,1.061669,2.18968,-3.397892,-0.689328,-0.622736,1.724058,1.672468,1.990685,4.099237,1.730183,2.751142,-3.460883,-0.611457,3.212214,-2.17873,-1.477149,0.005332,-4.294353,0.452233,-1.187431,2.161329,2.247235,-0.896522,'little not sure'
0.312152,-0.237431,-0.191627,-0.707512,-0.657406,0.32277,-0.051041,-0.18515,0.246308,-0.843445,-0.195733,-0.014345,0.529939,0.381175,1.286126,-1.137247,0.292753,0.831754,-1.922771,-1.305611,0.188957,0.084011,-1.410488,1.963237,-0.977131,0.176958,0.975013,0.849946,1.31034,1.400514,'little not sure'
-0.036453,-0.238876,0.040755,-0.456896,0.379925,0.119682,-0.69079,-0.216592,-0.530681,-0.359821,0.474192,0.022946,0.415911,0.098229,0.042197,1.933859,-0.622759,-0.31368,-1.105228,-0.784515,0.153153,-0.932108,-1.223986,-0.978592,-1.182257,-0.685901,-1.068147,-1.472117,-0.461936,-1.248676,'little not sure'
0.586665,-0.046344,0.460116,-0.670845,0.481128,0.453923,0.460797,-0.641339,-0.90807,0.922189,1.228395,0.299098,0.284977,0.64877,0.712888,-2.233775,-3.170469,-1.132913,-0.084862,0.61541,-1.767666,1.426437,0.464713,0.574926,2.223157,-0.691532,-0.843773,0.827662,0.857755,1.877944,'little not sure'
-0.207514,0.671862,-0.463479,-3.176609,-2.070913,0.064247,2.559075,-1.43262,-2.047391,-2.711931,0.805658,2.049211,0.166142,-0.085539,3.155073,0.125125,0.559422,-0.606739,-3.207925,-4.856065,0.339584,4.116265,-1.796281,-1.941719,-3.392634,-2.909843,-1.78781,0.55002,-0.49417,2.092702,'little not sure'
0.348636,0.273298,1.547447,-3.142808,-0.826337,-0.046441,-0.456024,-2.456466,-0.614198,-0.863443,-0.003573,-0.299448,1.006562,2.399202,4.866965,-2.678894,-4.126615,2.886402,-4.781586,-2.42524,0.663509,-2.136889,-1.201661,1.562702,-0.656564,0.961357,-1.733749,-0.121578,1.396123,5.604759,'little not sure'
0.777023,0.593394,-0.305525,-2.344567,-1.195807,0.271865,2.616716,-0.328915,-1.083501,-0.576368,-0.086371,0.194765,-0.6109,-0.137367,2.639118,-1.18975,-0.306921,-1.047031,-0.8784,-0.824513,0.034253,2.863121,-0.582358,0.127921,0.168047,-1.348771,-0.649826,0.599044,0.227412,1.118626,'little not sure'
-0.272683,-0.314639,-0.99443,-1.318395,0.009546,-0.064338,-0.013333,0.44197,-0.706687,0.652204,-0.103725,-1.162795,0.65792,-2.571054,-0.982316,-1.386608,-0.877394,-1.031977,-2.088906,1.748517,-1.842639,1.413535,1.372556,-3.007288,-1.680625,2.595779,-1.370431,1.254168,-1.630699,-1.849445,'little not sure'
0.223456,-0.260443,-0.361793,0.083309,-0.095565,-0.198408,-0.189886,0.243982,0.541794,-0.248626,-0.683298,-0.627942,0.320483,0.211367,0.359252,-0.148823,-1.171254,-1.083106,-0.079267,-1.173899,-2.358415,1.412872,0.080887,-0.116962,1.354119,-2.050401,-1.616329,0.56432,0.094738,-0.198872,'little not sure'
5.583935,-0.395801,-1.11281,-0.784038,1.257156,-0.476991,-1.070511,2.737561,1.025422,-5.440307,-3.644358,-4.039329,-0.196619,5.036067,12.597823,-2.707564,-4.379424,-3.388382,-1.339188,-4.4574,-0.305679,-1.130475,4.412305,-0.90381,-3.61157,-4.45151,-10.11709,0.199986,2.516683,9.390418,'little not sure'
0.267801,0.149705,1.199263,-2.303421,0.707151,-0.360739,-0.744523,-1.225499,-0.433685,-0.245852,0.970213,1.431058,1.820606,0.480741,2.52632,-0.984528,-2.320449,1.920156,-3.42304,4.934151,0.436612,1.549843,0.15151,-0.914138,-2.629512,1.168403,1.984906,2.501105,1.14008,0.924769,'little not sure'
0.890518,0.192989,0.491956,0.847538,-2.000874,0.820279,1.401874,-0.967292,-0.833262,-1.335841,-0.13209,-0.120488,0.350954,1.238552,1.803858,-0.945792,0.142323,-0.720738,1.067739,-2.539046,-2.463416,3.423178,-0.128652,-0.260332,0.500098,0.195637,0.122104,-0.126216,0.742844,0.420591,'little not sure'
0.52047,-1.245146,-0.703307,-1.233725,-0.975059,0.827436,-1.332924,-0.109951,2.592231,-2.055887,-2.460351,-1.564227,2.679362,3.751115,6.133712,-3.402776,-5.756614,-0.840458,-1.861844,-1.42939,-3.479303,1.01041,-1.460829,3.865075,3.215125,-2.527813,-1.639164,2.128489,4.425754,4.876726,'little not sure'
1.640761,-2.039923,-1.373739,0.230048,1.979512,-1.536381,1.239916,3.844561,1.449762,-3.17789,0.908288,1.697088,0.80922,-3.609917,-0.641309,1.630813,-0.664416,-4.154383,-1.203191,2.629911,1.571817,-1.811953,1.555013,0.144458,-1.463961,1.18602,-2.782818,1.971329,-3.973159,1.349962,'little not sure'
1.600581,0.08763,-1.263141,-0.061787,-0.62291,-2.551466,-2.743756,1.831955,4.001035,-0.352038,-2.708987,-2.867284,0.766122,-1.813767,-0.077293,-0.937113,2.725466,-4.528104,1.507295,-3.816576,-2.687407,2.146674,-4.274918,3.403253,2.707899,-1.414395,-0.424262,-1.023486,-0.251661,-0.436842,'little not sure'
-0.650741,0.208581,-1.011292,-0.220277,0.17039,0.573356,-0.181847,0.551114,-0.536976,0.852545,-0.038466,-1.111756,-0.83924,-0.154329,-0.338764,0.156443,-0.065991,-1.026933,-0.541381,-1.809715,0.540371,-1.463001,-0.367972,0.579369,0.345907,-0.051718,-1.554403,-1.507743,0.03094,0.342459,'little not sure'
-0.864257,-0.535658,-0.986648,-0.67626,-0.642372,-0.727851,-0.320982,0.478752,1.315393,0.155183,-2.878984,-3.826223,0.692347,-0.254605,-1.224982,-0.816461,-0.97794,-3.928328,0.706191,-2.631543,-1.513769,-0.462962,-2.720876,1.857377,2.093937,-2.64389,-4.490692,1.045586,1.03017,-1.824145,'little not sure'
1.159236,1.540719,-0.900494,-0.002405,-0.308177,-0.254666,0.77098,-0.035121,-0.440041,-0.976061,0.376068,0.174519,0.137822,0.506985,0.821066,-0.815411,0.322392,-0.845839,0.883911,-0.653089,-0.843074,0.275962,0.110859,-0.101382,-0.188524,1.003298,-0.87183,-0.544183,-1.231365,0.967198,'little not sure'
-0.313188,0.753458,1.348637,-0.590482,-0.670756,-0.413038,0.259251,-1.546989,-1.675791,0.490128,0.483468,-0.900389,0.912201,-0.010697,0.097801,-0.249006,-0.137131,2.815871,-0.328902,-1.205255,-1.923405,1.07181,0.996709,-3.054371,-1.318074,0.849529,-0.711527,0.877266,-0.260444,-0.531641,'little not sure'
1.18369,-1.001219,-2.615126,2.418637,-0.890789,3.589429,-1.783089,0.251028,-0.816658,0.096916,-1.031288,-1.92702,1.688462,1.847971,1.268397,0.77136,0.695781,-1.86616,5.255128,0.443035,7.914069,-3.523174,0.343142,-3.261661,-0.356735,2.115068,-3.328369,0.546016,0.862501,1.195901,'little not sure'
-0.567045,1.140299,-1.798422,1.032629,0.960098,0.699518,-0.665175,0.230377,-1.227049,-1.746182,1.386476,0.786594,-0.716067,0.702894,2.269799,-0.164023,0.275686,-0.149531,-2.569056,1.425318,3.754377,-3.423208,0.115264,1.221526,-2.461756,0.51573,-0.378937,-1.81997,-0.90515,3.579955,'little not sure'
-1.476516,0.72358,-2.822935,-0.296447,1.659362,-0.661172,0.671232,0.296806,-3.069109,0.295648,1.110102,0.999373,-0.290855,-0.187513,0.725818,-0.786005,-1.029455,-1.692939,-0.412966,2.416988,0.935559,-0.580299,2.082709,-0.991623,-0.662931,-0.273558,0.27581,-1.352135,-0.209109,0.810456,'little not sure'
0.281994,-0.660774,-0.748878,-0.129877,-0.108166,0.94972,-0.11343,0.465816,0.13436,0.249073,0.577064,0.080574,0.263611,1.138073,1.468726,1.358097,-1.2494,1.029392,0.07178,0.590741,1.704618,0.022282,0.748817,-2.253269,0.738724,-0.038055,-0.671432,0.371394,1.729435,1.372684,'little not sure'
0.212329,-0.069708,-0.089126,0.163218,-0.132223,-0.22617,-0.227567,0.030945,0.275126,0.360626,-0.213299,-0.044888,0.550498,-0.423299,-1.332313,1.293292,0.868209,-0.684742,0.463953,-0.022118,-1.622188,0.716627,-0.487516,0.467101,0.84102,0.553304,0.506852,0.619345,0.522103,-2.718867,'little not sure'
1.195224,0.550624,-0.684395,1.304518,-1.276408,1.519584,0.517527,-0.471192,-0.552635,-0.486835,1.062085,0.747656,0.353005,1.622445,0.368047,-0.445629,0.163361,0.148483,1.636129,0.585161,0.331151,-1.166108,-2.489565,2.420487,0.003592,1.976143,2.834325,0.540157,3.143355,-0.556303,'little not sure'
1.782756,0.751543,0.229439,-0.326031,-0.325409,-0.699886,-0.096241,1.202462,0.391461,0.456506,-0.423738,-0.754807,-0.721067,0.158365,-0.511352,-1.365588,-0.487049,0.302503,-0.072822,0.843114,-0.284241,-0.110406,0.526647,0.546453,0.658341,0.987242,1.384636,-0.344967,0.883393,0.320565,'little not sure'
0.225735,0.730878,0.364016,0.265571,-0.591532,0.049409,1.093761,-0.383688,-0.579403,-0.551099,0.492022,0.798313,0.276795,0.475655,0.147302,0.309179,1.180353,1.18541,1.078174,-0.587982,-0.693796,0.274136,-0.919987,0.370739,-0.948392,-0.153388,1.111987,0.357161,-0.498393,-0.383062,'little not sure'
-1.80524,0.362235,-1.551227,0.064279,-0.96744,2.280136,-1.107751,-2.031383,-0.483801,0.799914,-0.302852,-1.274756,1.900584,-1.287713,-1.724521,-6.77427,-1.673617,-2.267085,-0.690285,-4.25966,4.683042,-2.980546,-5.04938,1.333077,-2.897703,1.245379,-3.162027,-3.400583,-7.078776,4.633827,'little not sure'
-5.417284,2.019997,-1.278139,-6.849335,1.841019,-3.71224,7.608849,-3.496695,-6.705429,2.331841,3.749565,2.365718,-8.788206,-0.536973,-2.913535,-4.067475,-4.917878,1.302937,-5.766583,1.946242,1.787802,2.379778,4.371759,-5.301268,-3.415471,-2.827981,-3.329148,-2.737792,-5.800391,-1.020205,'little not sure'
-2.473967,2.229433,0.321574,1.269172,0.876393,2.112282,-1.069372,-0.957606,0.438325,4.424895,0.306107,0.089489,1.58911,-1.286859,-6.934866,4.176488,3.899226,0.408508,4.199232,-1.428943,2.739146,-6.705178,-1.863724,2.524772,3.542234,1.278993,1.472278,-1.326918,-1.48274,-2.582097,'little not sure'
-0.27692,0.154258,0.258389,-0.154718,-0.071128,0.259339,-0.108721,-0.614307,-0.677613,0.701005,0.1022,-0.529854,0.070982,0.022591,0.514485,-0.195215,-0.037213,-0.921362,0.9693,-0.021342,1.369172,-0.143639,0.51094,-1.472814,0.600299,-0.006328,-1.434598,0.031995,-0.138291,0.500688,'little not sure'
-0.072074,-0.695714,-0.401776,-0.512358,-0.094369,-0.093462,-0.624487,0.43287,0.587728,-0.459425,-0.241023,-0.822726,0.229856,0.83147,0.692026,-0.871154,-0.279309,1.383752,-1.883406,-1.554084,-0.190764,0.214788,0.632049,1.20127,-0.740621,0.49438,-0.484878,0.8054,2.333349,0.619532,'little not sure'
-0.27692,0.154258,0.258389,-0.154718,-0.071128,0.259339,-0.108721,-0.614307,-0.677613,0.701005,0.1022,-0.529854,0.070982,0.022591,0.514485,-0.195215,-0.037213,-0.921362,0.9693,-0.021342,1.369172,-0.143639,0.51094,-1.472814,0.600299,-0.006328,-1.434598,0.031995,-0.138291,0.500688,'little not sure'
0.161689,0.087396,0.025761,0.068145,-0.302482,0.026842,0.027028,-0.214942,-0.055798,-0.023261,-0.276068,-0.485053,0.210465,0.319253,0.468816,0.324693,-0.77166,0.296505,-0.008787,-1.587592,-1.257966,1.210187,0.501908,-0.585333,0.272023,-1.111306,-1.272029,0.3652,0.165365,0.282626,'little not sure'
0.161689,0.087396,0.025761,0.068145,-0.302482,0.026842,0.027028,-0.214942,-0.055798,-0.023261,-0.276068,-0.485053,0.210465,0.319253,0.468816,0.324693,-0.77166,0.296505,-0.008787,-1.587592,-1.257966,1.210187,0.501908,-0.585333,0.272023,-1.111306,-1.272029,0.3652,0.165365,0.282626,'little not sure'
4.08917,-0.173327,-0.927993,-0.424488,2.487805,-1.990325,-1.721378,3.151731,2.267341,-2.648988,-0.008937,-2.1674,-1.083808,2.960971,2.890568,1.920599,-4.179858,1.173044,-2.556052,0.454848,-2.832975,-1.083999,4.861934,-3.293136,1.063542,-1.973573,-4.460125,2.494616,2.822851,2.217552,'little not sure'
0.161689,0.087396,0.025761,0.068145,-0.302482,0.026842,0.027028,-0.214942,-0.055798,-0.023261,-0.276068,-0.485053,0.210465,0.319253,0.468816,0.324693,-0.77166,0.296505,-0.008787,-1.587592,-1.257966,1.210187,0.501908,-0.585333,0.272023,-1.111306,-1.272029,0.3652,0.165365,0.282626,'little not sure'
-0.27692,0.154258,0.258389,-0.154718,-0.071128,0.259339,-0.108721,-0.614307,-0.677613,0.701005,0.1022,-0.529854,0.070982,0.022591,0.514485,-0.195215,-0.037213,-0.921362,0.9693,-0.021342,1.369172,-0.143639,0.51094,-1.472814,0.600299,-0.006328,-1.434598,0.031995,-0.138291,0.500688,'little not sure'
-0.017225,-1.321375,0.057696,-1.117796,0.830375,-0.982315,-1.79397,0.982394,2.055007,-0.121375,-0.812892,-0.523831,1.283192,-0.36819,0.223866,-3.669083,-0.892193,1.525049,-1.820162,1.015758,0.463572,-1.924827,0.540792,2.614723,-1.515887,3.082667,-0.78544,2.729506,-0.568361,3.240127,'little not sure'
0.35489,0.099541,0.162007,-0.08255,0.091292,-0.013097,-0.669257,-0.608349,-0.148203,0.740416,0.036724,-0.124521,0.125524,0.648744,0.900611,1.450282,-1.755022,0.663428,-0.300567,-0.6923,-0.699685,-0.144238,0.370143,-1.064122,1.674389,-0.426222,-0.448603,-0.164648,1.101882,1.122725,'little not sure'
-0.364347,-0.196919,-0.643053,0.36504,-0.01497,-0.090792,-0.700357,-0.210723,0.304129,1.109314,-0.540068,-0.513567,0.897644,-0.867919,-1.795677,0.479181,0.128115,-1.488448,0.893721,0.104767,-2.124315,0.654122,-0.473375,0.433443,0.777543,1.169153,0.126208,0.364065,0.255286,-3.134727,'little not sure'
-0.147466,-0.443859,-0.849699,-0.16805,-0.062199,0.00752,-0.596748,0.181488,0.269912,0.482619,-0.61204,-0.791739,-0.330405,-0.062683,-0.311071,-0.052852,-0.862099,-0.382554,-0.369175,-1.533463,0.05632,-0.921321,0.771658,0.05897,0.546179,1.023327,-0.910356,-1.366362,0.558862,-0.016868,'little not sure'
-0.755894,0.550618,1.211017,-0.611383,1.27058,-1.730353,-0.621982,-0.056038,-0.723417,0.92968,1.066697,0.18046,-1.117808,-0.419758,-1.282352,0.884856,0.412838,4.095008,-0.978571,1.285206,0.989241,-1.203805,3.863486,-3.825922,-1.375976,1.844488,-1.674468,-0.002205,-1.397273,0.411599,'little not sure'
-0.044976,-0.039279,-1.159682,0.543583,0.540645,-0.878431,-0.030114,0.841819,0.53505,0.141057,-0.180673,0.202629,-0.576726,-0.522113,-0.520505,1.111867,0.022647,-0.222384,-0.857933,-0.446389,-1.185613,0.619151,0.767134,-0.419739,-0.081987,-0.41641,-1.010941,-0.089247,-0.781934,-0.294606,'little not sure'
-0.743242,1.18546,0.827233,0.117473,0.473376,-0.638389,-0.014924,-0.720106,-0.945097,0.833877,0.819183,0.341358,-0.68647,-0.19062,-0.444771,-0.792724,1.208572,2.771739,-0.295661,-0.354223,-0.320865,0.212278,1.82964,-1.297082,-0.86248,0.231738,0.29676,-0.245789,-1.373941,1.276003,'little not sure'
0.031818,-0.121443,-0.479972,0.69791,0.164327,0.397066,0.296733,0.237574,-0.129784,-0.389047,0.223211,0.211869,0.259407,0.383477,-0.083126,0.388637,0.050569,0.031724,1.382963,0.010653,-0.298602,0.347479,0.86515,-0.804282,-0.288655,0.367565,-0.432535,0.446843,-0.204209,-0.361031,'little not sure'
-3.395957,-3.662809,1.896808,-0.170623,-1.548373,-1.70327,3.610603,0.426365,-2.427798,-0.899807,2.458124,3.786296,-2.710853,-0.345453,-1.31606,2.628536,-3.049064,2.85244,-0.819476,0.755339,-1.836287,3.484753,4.48553,-4.263617,0.961946,3.631583,4.157236,-3.269804,-2.209724,-0.410977,'little not sure'
0.463315,-1.083331,0.836177,0.732291,-0.829152,0.2791,-0.490025,1.147489,0.939497,-0.325981,-1.975123,-2.024553,0.708782,-0.377714,-3.663026,3.89069,-0.45059,-0.078069,-0.203438,-0.82885,0.813084,-1.62492,-0.691079,-1.41752,-1.714535,-1.697948,-2.702854,1.646776,-0.533005,-5.060839,'little not sure'
-1.080188,-2.567399,-1.6857,0.323829,1.461086,-1.252549,0.675103,1.909333,0.247277,-1.178764,-2.718926,-2.617341,-1.315624,-3.278956,-0.316582,-7.705695,-6.826561,-5.132002,-1.734794,1.438152,-0.537665,-2.297617,1.47301,-0.272038,-0.02533,0.949993,-1.364816,-7.680935,-7.797743,5.877686,'little not sure'
-0.599132,-2.64197,-0.714101,-1.084066,0.063292,-1.711116,-0.116565,1.082338,1.061424,0.871419,-1.328553,-1.170803,1.105234,-3.4326,-2.057227,-3.068,-2.381917,-2.104979,0.262612,-1.744126,0.054535,-1.685349,-1.028981,0.59654,-1.245036,3.419848,-1.463283,-2.470263,-4.558693,1.887271,'little not sure'
-0.309271,-0.771715,0.252954,-1.609161,1.163106,-0.308902,-0.145857,0.154963,-0.269299,-0.426029,0.710191,-0.362855,-0.68824,0.797733,1.191146,-1.705074,-1.831199,0.163382,-3.298992,1.153369,0.335016,-1.162288,0.998732,0.776798,0.199457,1.234761,-0.720105,-0.287853,1.084706,1.391606,'little not sure'
0.65329,-0.697209,-1.355542,1.781385,-1.460894,2.768455,-1.53189,-0.317065,1.293264,-1.550566,-0.231282,0.052925,2.17742,2.943506,1.072791,-1.375177,-0.652208,2.854629,1.556374,-0.966539,0.062682,-3.655847,-2.14434,4.740171,-0.663462,4.153202,5.05224,-1.154382,4.189751,0.986173,'little not sure'
0.161689,0.087396,0.025761,0.068145,-0.302482,0.026842,0.027028,-0.214942,-0.055798,-0.023261,-0.276068,-0.485053,0.210465,0.319253,0.468816,0.324693,-0.77166,0.296505,-0.008787,-1.587592,-1.257966,1.210187,0.501908,-0.585333,0.272023,-1.111306,-1.272029,0.3652,0.165365,0.282626,'little not sure'
0.160922,-0.213427,0.489822,0.367831,0.968867,-0.374633,-2.108539,-0.836989,0.637293,0.085497,0.520685,-0.301307,0.463896,0.889129,0.561399,-0.376761,-0.989193,-0.615197,-1.691559,-1.660724,1.534411,-2.737029,-0.834173,1.375475,0.486572,-0.820742,-3.526923,-0.874223,-0.747878,1.655921,'little not sure'
1.720097,-2.896728,0.421534,-1.764265,0.630754,-0.768668,-2.74551,2.525967,3.344307,-1.717415,-1.602997,-2.854359,-0.587287,1.859315,2.650115,1.014418,-3.502464,-0.632499,-4.050245,-3.562989,1.719709,-2.221163,0.762201,-0.045735,1.806423,-1.512773,-3.793027,-5.108425,1.069064,4.182257,'little not sure'
-0.748849,-0.658617,0.200566,-0.724763,-0.204265,0.566339,0.10529,-1.239584,-0.694299,1.426278,-0.149024,0.577606,2.31417,-0.684371,0.049136,-1.798006,1.184917,0.196313,-0.864923,0.223236,1.279312,1.504006,-2.236235,1.748321,-1.820207,-1.408308,1.182373,3.768009,0.313779,0.780798,'little not sure'
1.593674,0.086958,0.467789,1.273832,-0.701592,4.058406,2.525813,-3.005144,-4.414058,-1.753936,3.999389,6.685074,1.187746,2.34455,1.376347,2.640344,2.270291,-1.806913,-1.980798,1.431381,2.346464,1.505067,-2.757018,0.842414,-3.387404,-2.138939,3.415947,3.698414,0.376645,-1.279192,'little not sure'
1.008207,-1.099582,-0.044589,-0.267926,0.99449,-0.52247,-0.601456,0.922691,1.387691,-1.337491,0.674247,1.247671,-1.531034,1.872601,1.199087,-0.797324,-1.72591,1.437913,-0.889467,1.40322,0.226006,-1.190277,1.786424,1.221923,1.190322,2.829545,1.828731,-2.441211,1.539532,2.453898,'little not sure'
-0.156616,-0.235473,0.059924,-0.475894,-0.227401,0.640087,-0.548445,-0.264767,0.589804,-0.66032,-0.249272,-0.090749,0.834423,0.474178,1.309038,-2.244266,0.657858,0.08301,-1.117767,-0.447801,2.119081,-0.789444,-0.490327,2.707818,-1.096765,0.289606,-0.140259,0.937156,0.077887,2.551195,'little not sure'
