这图是黑美帝的好么……,1,1
辟谣点赞！,1,1
一直很好奇那些谣言的始作俑者安的什么心,1,1
啊呀，被骗过。警察叔叔好样的！,1,1
专业打假100年。。。,1,1
婆婆上知天文下知地理,0,0
美洲呢关俺们啥事,0.4,1
婆婆又真相了,0,0
又出来骗人！死骗子！,1,1
婆婆你要不要懂这么多,1,1
草泥马土匪谠,0,0
图是假的╯▂╰,1,1
一看吓一跳.,1,1
江寧婆婆威武,1,1
有婆婆真放心,1,1
这图也是经典谣言了,1,1
从地球变成,1,1
大地理班笑而不语,0,0
婆婆可以改名叫谣言粉碎机了,1,1
谢谢婆婆！,1,1
名侦探哦！堪比福尔摩斯,0,0
。。真想去膜拜真身貌似离竹山路不远,0.6,1
别的不说，辣个“5”字明显跟周围不同画风啊……,1,1
年份也被涂改过～为造谣不遗余力啊→_→,1,1
没有可比性，地点不对,1,1
应该是北美，不应该啊？,0.6,1
看图就怀疑是假的。。。果然！,1,1
可悲，可怕,1,1
婆婆上知天文，下知地理，还会卖萌打假，真真是极好的～,1,1
原博黑阿妹例假国的阴毛可耻的失败了。,1,1
这个微博傻子能知道1978年能拍那么清晰的照片？你丫火星来的吧,1,1
谣言终结者，还有你不知道的么？,1,1
我就爱转辟谣贴，什么心态啊,1,1
想发展成火星吧。,0,0
这些造谣的人都安的什么心！,1,1
警察不好当了,1,1
婆婆是正能量传播者,0,0
婆婆威武！,1,1
这个婆婆已经辟谣过一次了。。。,1,1
地球妈妈都老了～,1,1
小清新杀手,0.4,1
转一下弘扬正气,1,1
另外--图上那个5PS的痕迹也太重了吧。字体都不一样,1,1
忍不住转一发..媒婆别又一转没了,0,1
警察蜀黍V5,1,1
虽然貌似不太象一个板块不过还是很震惊！,1,1
piiia真清脆,0,0
just35,0,0
蜀黍都成打黑专业户了～,1,1
这个真心非常假，这个是北美大陆，北美的绿化之好，绝不可能如图中那样，成了所谓的沙漠化。必然是不同的季节。,1,1
这么些年的变化是美洲长大了！,1,1
幺蛾子谣言真多,1,1
一张夏天拍，一张深秋拍，何必35年，半年的事情！当然，我们必须坚定的奉行环保,1,1
婆婆专业辟谣！,1,1
婆婆好厉害,1,1
都怪我，我78年抵临地球的。。。,0,0
婆婆我很好奇各种谣言配图的原图你是怎么找到的？各种！几乎没有你找不到的！,1,1
蜀黍厉害！,1,1
没婆右图连接打不开。1月和3月季节差距不大吧，应该是拍摄角度的问题。PS，保护地球人人有责,1,1
还有什么是婆婆你不知道的,1,1
说句反人类的话，记得看过一本书，地球环境和人类活动关系不是很大,0,1
婆婆给力！不过我还没去看原图…先转了…,1,1
地球太危险，可是要往哪里跑,0.2,1
酱紫，警察蜀黍知道好多哇,1,1
不是同一块大陆，每可比性,0,1
右边么么哒,1,1
而且拍的都不是一个地方植被差异很大的好伐？,1,1
图是假的，改开是真的；北美什么时候改革开放不清楚，反正我们是1978开始下河摸石头的；体制有没有错不好说，水变脏了是没错的。,0,1
金鸡国贡献最大,0,1
婆婆真是鉴的一手好婊啊。,1,1
蜀黍专注辟谣30年,1,1
话说那个35也P得太不专业了吧,1,1
嗯，照片做得不错，毫无PS痕迹~~,1,1
先是发现这显示的是北美，然后根据常识觉得不对，一查果真是欺骗性图片。左图根本不是1978年的，是2002年，右图也不是2013年的，是2012年的，都是NASA的图，而且相对于原图还做了修改，拍摄角度，设备都不同。图片有沙漠化的感觉也许是12年冬天比02年冷，查了记录02年确实是暖冬,1,1
从大陆形状可以很明显的看出来，左图是亚洲大陆，右图是美洲大陆准确的说是北美大陆。这样也能放在一起比较？,1,1
555555，点开链接之后，直接吓到无法关页面！！Alt+F4才关掉，有宇宙恐惧症的人伤不起啊啊~~~地球太清晰了好吗！,1,1
考据党帅气！,0,0
我还想说这不是民主的大洲么。。另外支持辟谣,1,1
呵。。你懂的,0,0
坐等一转没╭(╯^╰)╮,1,1
婆婆专注辟谣30年,1,1
真的又能咋样，地球存在这个银河系的时间太长太长了，以前它在，现在它在，以后它还会在，人类自身不能进入宇宙文明，只有哪天玩大发了，嗝屁的料~,0,1
po的ID是专门发谣言还是怎样==,1,1
PS得不专业啊，字体都不统一，差评！【身为有强迫症的美工不能忍！】,1,1
其实我觉得威吓一下也好【茶,1,1
蜀黎不仅卖得一手好萌，还专注辟谣打黑三十年,1,1
我草，造假都不专业，图上的35数字一看就是……,1,1
专业打假五十年→,1,1
不仅色调不同视角不同，下面那个字都是改过的,1,1
没婆你一定不是地球人！你什么都知道！,1,1
小草变成了黄金，领导的好啊,1,1
坚决要辟谣！,1,1
正想说尼玛那个35啷个看都是做过嘞,1,1
用不了3年，5个月就行。1月和6月分别拍一张就行。这是美国黑写的微博?,1,1
Ohfuck...,0,1
这两张图是不是能证明美国人和加拿大人太能败家了？,1,1
我们注定是担起重担的一代人！,1,1
这个我早就看出来了，绿色没退的那么夸张的。远远脱离实际了。,1,1
打脸啪啪啪,0,0
之前被骗了好多次，婆婆辟谣了。。估计很快就会出现，原微博被删除,1,1
卸顶了！不过可比性有限！,1,1
辟谣贴必转,1,1
打脸啦打脸啦,0,0
不同年份、同一季节的不同方位等等都有不同的结果！还是有积极意义的！,1,1
可怕的变色！,1,1
还好婆婆辟谣，不然这么热的天我开空调都有负罪感,1,1
最喜欢打脸！干净利落脆！,1,1
怎么还有人会上这种当？,1,1
考古学家也上当。,1,1
婆婆是谣言粉碎机个人版啊！,1,1
婆婆好棒！,0,0
婆婆神通广大法力无边！！,0,0
从我出生到现在？！,1,1
婆婆好酷！,1,1
我不想在地球呆太久。,1,1
谣言粉碎机！,1,1
不造谣能死！,1,1
独立思考，客观判断的能力才是我们最缺乏的了。我们连一些常识都丢掉了,1,1
臭氧层是有很多洞吗,1,1
婆婆你好酷啊,1,1
可怜可怜地球吧……,1,1
由于婆婆的原因，我现在看任何微博都持怀疑态度……,1,1
谣言一转没～,1,1
北美都成了沙漠,1,1
婆婆厉害，图片收藏了,1,1
造谣死全家,1,1
XDD坐等原po删帖,1,1
右边我爱你,1,1
未来，地球只存在于历史书中、故事里......,1,1
哈哈，这是赤裸裸的抽脸！,1,1
有些人加入造谣圈是因己无知而虚张声势有些人是以为别人无知而故弄玄虚，还有些是唯恐天下不乱！幸好有婆婆在?,1,1
即便这样也不可忽视变化事实！,1,1
再过三十五年呢,0,0
批判环保小清新，如此别有用心下去，早晚变成环保恐怖主义。,1,1
关注会发财:卧槽，这图不会是环保主义者P的吧。,0.2,1
婆婆你每天都辟谣，我和我的小伙伴们都觉得你好累,1,1
人家已经说“这不是历史”了,1,1
婆婆连这个都知道，还有您老人家不知道的么！,1,1
有段时间了吧这个，原博以及认同的转发者真是吃屎都赶不上热乎的,1,1
生活中要是没有婆婆会赶脚特TM的没安全感,1,1
随手转发以辟谣，婆婆最帅么么哒。,1,1
信婆婆，得永生！,0,0
美国中部大平原在这图上全变成黄色了，你确定不是秋收的时候拍得么,0,1
上图不真实。但是，欢迎历史专家有空参观历史沙漠。,1,1
婆婆辟的一手好谣,0,0
婆婆特别帅，么么哒,0,1
警察蜀黍辟谣了…,1,1
这果然不是历史,0,1
辟谣么么哒,1,1
所以特喜欢看婆婆说话=w=,1,1
每次看到一个什么不太靠谱的微博，都想来看看婆婆怎么说。。。中国好辟谣,1,1
这图看到不知道多少次了~原来是假的~~给婆婆点个赞~,1,1
长知识了。。。,0,0
PO主指望落基山秃了再秃？,1,1
公安干警我的嫁！,0,0
看博主啥时候删,1,1
还是警察蜀黍靠谱,0,1
婆婆真博学,0,0
哎，自取滅亡,0,0
桥多麻袋！为什么美洲的大小差这么多,1,1
谢谢婆婆辟谣QAQ吓死了,1,1
原po还没删博不科学！！,1,1
拍摄的季节一样么,1,1
江宁婆婆总是这么英明睿智慧眼如炬！！！,1,1
"(σ""ω"")σ好腻害",0,0
二舅，帮我找一个对大狗很友好的警察微博,1,1
习惯先看图吓到我惹QUQ谢谢机智的警察蜀黍,1,1
还是回火星吧，小伙伴们,0,1
啊，阿拉斯加，西伯利亚，还有一傻是？,1,1
不看右右我差点吓哭,1,1
这个有点过激了，从两张图的角度老看，应该是季节不同，如果是相同季节都成这样，估计离世界末日不远,1,1
能夠P的認真點嗎？這個35是怎麼了？而且這個照片在國外某網站明明是10年和12年啊！還是不同的季節拍的，是為了研究四季變化和全球環境拍攝的！為什麼總有些人喜歡造謠呢？最主要的是傻子都知道美國現在難道都是沙漠嗎？無語！,1,1
因为有些人就是别有用心，假借历史的名义利用一些似是而非的奇闻混淆视听，博取眼球，其用意再怎么设想都不为过。,1,1
蜀熟和真是绝配,1,1
刻不容缓！！,0,0
自作孽不可活,1,1
没什么，只是证明了一个好的历史老师并不是一个好的地理老师。袁非圣贤，孰能无错。,1,1
我说，就算要造谣传谣也麻烦敬业点，那种拿四季变化来做图的和这种把地球东西半球图发出来的相比，要敬业得多好不？？话说这群相信的地理老师已经不是死得早的问题了吧。,1,1
每个人都应该脑补一下有多可怕，就知道珍惜了。。。,1,1
辛苦了，我们唯一的地球。「还有对不起」,1,1
噗哈哈哈哈右边→→！！！,1,1
人类就是一种作死的动物,1,1
……这个也要弄个假的有啥意思……,1,1
whataterriblefact!,0,0
原po地理老师死得早……,1,1
看图惊呆了还好有靠谱的婆婆,1,1
蜀黍上知天文地理下晓大象蚂蚁啊……,0,0
婆婆快成了打假专家了！,1,1
没有人类会怎样？,1,1
赞婆婆一个,1,1
那个35的5麻烦能P认真点儿么？这俩图忒惨，年年都要被拎出来轮一遍,1,1
哎哟这地质变化得略大……大陆分分合合哈哈哈,1,1
多谢最右!,0,0
幸亏给的图是南北美，要是给的图是东亚，估计傻逼们又要开骂了，而不仅仅是转发。,0,1
是地球人就转了吧,0,0
明明是原图的美术老师死得早好嘛！,1,1
噗，婆婆果然是一转没……,1,1
沧海桑田，尽在我辈。,0,0
我更想看看背面。,1,1
啊！快没法呆啊！,0,0
保护我们赖以生存的环境。,1,1
季节不同吧？？？,1,1
左边那图拍摄于2010年3月，右边那图摄于2012年1月，造成这种视觉差的原因主要是季节。,1,1
很多人说是假的，不过还是转了。,0,1
地球有公转还有自传，这种拍摄比较没可比性！,1,1
如果是季节，为啥别的国家还是绿色呢？,0,1
毫无PS痕迹,1,1
春季和冬季的变化，呵呵,1,1
算啦，这种也要举报违规的话，那每天会有成千上百违规的，傻逼就那么多，担待点就好了...,1,1
赞专业人士,0,0
我的命运吗！！！,0,0
珍惜每一天，地球人你的一举一动关系到未来的生存,1,1
这个叫不是历史的除了造谣还干点别的吗？,1,1
是同一个季节吗？,1,1
爱护环境爱护我们仅有的一个家,1,1
长点脑子吧1978年就能拍出这种照片吗,1,1
仅仅35年，地球的变化。由此可以想象，未来她的模样。,1,1
恐惧了吧?,0,0
这个都辟谣多少次了？还有人发？,1,1
未来。。。。。,0,0
不可能吧！,1,1
这是美帝的地盘，不是天朝。造谣,1,1
那会看到这条新闻了、、、,1,1
真的还是假的??如果是真的我们要给予帮助,0,0
是不是真的？,0,0
嘛的，真希望这不是真的！,0,0
果真有此事，记者朋友们行动起来，事关老百姓生死存亡，大家行动起来,1,1
唉、什么情况至家破人亡！,1,1
怎么回事?,1,1
只因是平民，谁来捍卫平民的生命权！,0.4,1
http:,1,1
真的假的，社会太黑暗了！,0,0
现在的事，匪夷所思。,1,1
是真的吗？不敢相信，真相呢。,0,0
黑社会企业,1,1
痛苦的人民。,1,1
黑色七月，谁来辟谣,1,1
该孩子脑溢血，其父亲未死在住院，博主到底想辟谣呢还是想传谣？,1,1
大学生暑假工多得很，为啥要进鞋厂啊？,0,1
求后续！,0,0
这种企业多了去，请辟谣吧,1,1
中国已经完全调整为黑色会模式。,1,1
不杀人不行么！,0.6,1
尸检可以得到真相,0,1
据说，可能，能来点真实的吗？造谣来点新鲜的也行,1,1
六百多上武汉理工？！这孩子是山东的吧,1,1
博主，如果他爸爸没死就让你爸爸去死，敢不敢打这个赌？,1,1
求真相啊！,0,0
应该有人出来证实一下虚实的,1,1
右边真狠心！,1,1
都不知道说什么了,1,1
无语！快辟谣吧。,1,1
呵呵官商勾结很正常不是要走资本主义吗这还不是全盘私有化呢弄吧早晚又一次革命看看死的是谁越有钱死得越快,0,1
谣言止于智者。呼唤智者。,1,1
期待谁给个真相?,0,0
不管真假无良,0,1
来生不做中国人,0.8,1
看了都让人害怕！,0,0
他妈疯了是真的孩子死了是真的老爸也在医院去世了奶奶在应山第一人民医院,0,0
不是广水人呼尼玛b知道多惨吗？你知道广水在哪吗,1,1
为什么这个社会这么多畜生额，我身边就有因为征地开发商把人打残了后还要挟，都没人管,1,1
宿舍有广水的同事，路上回家被堵，就是因为在闹这件事情！听说这是一个招商引资项目，老板是个台湾人，当地媒体都被买通了，一点相关报道也没有,1,1
两条人命!,0.8,1
应出来说话。,1,1
不要弄错了啊,0,1
我就是广水本地人。表示这件事情千真万确。部分同学游行讨回公道，还被警察打了。,1,1
，是真的吗？,0,0
草根抱团→推送→,0.8,1
既然，自己都认为是谣言，发个屁？自己就是造谣者，还装？？？,1,1
額！！！！！這…………家鄉居然以這種方式出名了…不過話說三四線城市真的很黑！,0,0
是真，是假？期待真相。,0,0
是谁在走向灭亡？,0,0
又埋下了一颗不定时炸弹,1,1
工厂打的？,0,0
谁来辟谣？,1,1
不希望再看到一个悲剧，求辟谣,0,1
這是正相，我隔壁班的，並非闢謠,1,1
苦难的孩子，堕落的社会，冷漠的政府。,1,1
再转。求辟谣。请关注。,1,1
这让我想起了富士康工人的十N跳，在资本家手下打工，下场就会这样。,1,1
大家关注，广东啥事都会发生。我亲身经历过，那是一个吃人不吐骨头的地方。在广州明明是我们被骗反而成了最受政府煎熬的人，拖死你，看你咋办。广东广州东海一览梁桃诈骗案都半年多了，遥遥无期的拖下去，不知这些人渣是不是他娘养的，狼生猪养的吗。明明自己不对，还怪受害者，全家死去吧，人渣。。,1,1
真的，我是广水人！,0,0
是真的又能怎样？,0,0
不知是真是假就不要误导大众,0,1
广东一定要说明一下，以让民众相信没有黑社会……,1,1
警察维护秩序时候动手了。更搞笑的是居民游行竟然出动了防爆警,1,1
谁来避谣？,0,0
该对这个世道说什么呢，对公民的践踏到了如此的地步，如今的平静是暴风雨前的平静么。,1,1
真的假的？我在深圳市坑梓镇当暑假工…，祝愿我平安回去…,0,0
【是真还是假？】2012年杜春晓以六百多分的成绩考入武汉理工，今年暑假在广水强海制鞋厂做暑期工，7月12号晚九点左右死亡，厂方称其突发性心肌梗塞，其父母去评理数日，据说目前父亲已经被活活打死，母亲疯癫，奶奶住院。一个四口之家就这样散了....谁来辟谣？,1,1
社会无底线，政府下地狱。,0,1
枪主：你这话逻辑有问题－－如果事主父亲没事，那是皆大欢喜的事，凭什么还要让博主的父亲出事？二了吧?,1,1
妈的，无论真假，得承认，坏事真多,0,1
Toosimpletoonaive……,0,0
这就是特色权贵资本主义,1,1
为啥大学生要去鞋厂？,0,1
一波未平，一波又起?,0,0
我想说我去年暑假就是在里面做的暑期工，,1,1
博主只是质疑罢了，说是故意未免牵强？,1,1
哦，原来有这样的事。,1,1
武汉理工分那么高？,1,1
这样的惨剧，真的是”家破人亡“。,0,0
父亲没死好吗？,1,1
⊙ω⊙很棒哦加油ˉ□ˉ,1,1
去尸检啊！想尽方法拿到证据啊！才有说服力！虽然很难……,1,1
第一、此学生不是武汉理工大学生，第二、想一想一个青年人为何中暑就会身亡？这学生本身有隐疾，在工厂发病，医院身亡。第三、其父未死，已出院。第四、出动特警原因为死者家属封锁交通主干道，影响交通秩序。独生子身亡任何家庭都受不了。但请不信谣，不传谣。这事有假，有人在做推手糊弄民众煽动民愤,1,1
这个，头痛不想想。这不是才死一个卖瓜的吗。又来个鞋子。,1,1
是真还是假？,0,1
这年头^我已无泪可流所以只能流血了.,1,1
赞同。理性的分析！,1,1
失独家庭的心理失衡将成为中国今后若干年的主要社会问题之一。,1,1
昨天就看到相关微博，一直默默等待他们辟谣，至今也没有一个说法，人命就那么不值钱？,1,1
视人命如草芥，人怎么可以隨便被打死？,1,1
家都没有了，你拿什么来血债血还？,1,1
这是我高中同学,0,0
唉！法治社会。,0,1
没有消息来源？,1,1
又是群体性事件？,1,1
可参考武汉理工大官方微博澄清,1,1
都是血和泪,0,0
终于来个明白人,1,1
这不是城管jc等干的应该可以公开一下真相啊,0,1
东汉末年，明末，清末，也许也是如此。,1,1
为你的智商捉急。,1,1
中文互联网最大爆料联盟,1,1
血债血偿!,0,0
杜春晓的同学呢？90后，总有人知道些真相吧,1,1
#热门微博#http:,1,1
为什么这样的事总在发生？因为他们知道，在这个世上，这样做的代价很低。一起起拿钱买命的事，经常发生，大不了出点钱就摆平。世道人心就这样完了。,1,1
有图有真相！！！至少我在广水了解到的后期找说法的事情很多人都知道………,1,1
有这回事？,0.4,1
太不像话了！,0,0
东汉末年是很长一段时间，将近半个世纪，那得说谁当政时了。曹操治理下的北方是很安定的。,0,0
谁来说真相？当地政府，当地的人民政府！在干啥？,0,0
有些骗转发了。他的父亲没有死，母亲也没有疯。,1,1
哎，为什么有人造谣,1,1
就这样散了,1,1
替他们感到悲哀，如今的世道实在是太黑暗了。诸如此类的事情一再发生去没有人管制，都是金钱惹得祸,1,1
这样的企业多了去了，谁出来辟谣。,1,1
死者杜春晓是武汉理工大学学生，不信可以去看该校官博，不懂你发这么多字什么意思,1,1
武汉理工大官方微博已澄清，称为逝者哀悼，但理工大并没有这个学生。,1,1
有人跟我讲不信谣不传谣，我可以光明正大地回答，我转发的说说有它的夸张性，但要引起舆论共鸣，简单地称述事实怎么能行？杜春晓事件，我只相信一点，水很浑，要查清。所以尽管部分失实，也要去营造舆论。只有这样，最终才会水落石出，这是中国特色。我奉劝你，不要在我这假高明，我思,1,1
有人敢出来辟谣，事情才会有进一步的发展。否则人家这不理不睬的状况好玩吗？我是这个意思。你骂人是不对的，尤其是不分好歹的乱骂。,1,1
公检法们纳税人养你们有球用不不如养条狗,1,1
什么JB国家啊，你妈一天天的都是B事，当官的不死，贪赃枉法的不死，诚实守信的老百姓死的都差不多了！JB国家还有什么用啊。添个B脸还“中国梦”那！,1,1
起来反抗吧，同志们。团结一致→推翻共狗→三权分立→安居乐业,1,1
你没几十岁也有几十斤吧，点脑子都不长。傻2博主说什么你就信什么。没事百度下了解清楚在骂社会在骂党。愿死者安息。,1,1
广水市委、市政府成立了工作专班依法协调处理。7月18日早上7时许，死者父母及其亲属聚集到强海公司门口，与厂方发生冲突，双方都有受伤情况发生，死者父亲受伤后，被及时送医院治疗。7月18日下午，工作专班依法与死者亲属签订了善后协议，并为死者亲属提供法律援助，通过法律程序依法解决双方纠纷。7月,1,1
7月20日上午8时许，杜春晓父亲出院，当日上午，死者已安葬。,1,1
可怜的百姓,1,1
我是准备问你是不是在里面做事的天啊没想到广水会发生这样的事情,1,1
文革时期不少宣传素材是假的，比如刘文彩、黄世仁、南霸天、周扒皮啥的。这类比上述假货更甚的，是不是真的呢？如果是、、如果不是、、,0,1
是真还是假？如果是真，还有天理可言？,0,1
不好意思他是我同学武昌理工学院的不是理工大高考也没有6oo多分,1,1
真是畜生啊！这样的公司必须zha掉,1,1
凡是要想推翻一个政权，先要制造舆论，要搞意识形态，搞上层建筑，革命如此，反革命也如此。”（在八届十中全会上的讲话，一九六二年九月二十四日上午，怀仁堂）,1,1
不能光听一面之词，尸检最科学，前几天，烤婴儿案，大家把事情炒热了，家长抬高价码，拿钱走人，血淋淋的教训！,1,1
这个事件是真的吗他们家真的家破人亡了？,0,0
烤婴儿案，居然有人说家长抬高价码拿钱走人这种无耻语言，说得人家好像刻意用自己的儿子换钱似的，不如直接说这是一起家长设计的谋杀好了，目的是讹诈医院。人都死了，不拿钱走人难道叫医院念咒语复活婴儿？,1,1
不肯尸检，就是心虚！,1,1
真的，我们那的。,0,0
调查清楚吧，不往评论,0,1
#热门微博#http:,1,1
这TM就是一吃人的社会！,1,1
#热门微博#http:,1,1
有这样的事吗？,1,1
独生子死了你说呢,0.4,1
各大门户网站都有啊,1,1
又一个失独家庭，嗨,1,1
这下怎么没城管的事了,0.6,1
骚年，你准备的咋样了？,1,1
就差上层建筑了，深埋潜伏。扩大力量。等待时机。,0,1
很好，我是时刻准备着！,1,1
蛤蛤灭亡之日，就是我等揭竿之时。,1,1
*^_^*元芳你怎么看?⊙﹏⊙http:,1,1
ˉ□ˉ【第十三属相：拖把！】其实，很多人是属拖把的，事情拖着拖着就一干二净了...⊙o⊙http:,1,1
民众对这社会无语！,0,1
经常有这样的地方，看别人好，有前途，就往死里整。这是私企，国企尤为严重，我前几年差点被冻死，这种事很多，不深入调查，反而举证微博的发布者，饮鸩止渴。,1,1
【“学生打工身亡父亲维权被打死”系谣传】网曝湖北广水大学生杜春晓12日在制鞋厂打工中暑死亡；18日其父找厂方维权时被打死。记者从广水市委宣传部和杜春晓家属处得知，杜春晓在广水市海强制鞋厂打工期间突发疾病死亡，其父杜某与厂方发生冲突受伤已于20日上午出院via新京报http:,1,1
你这没人性的，你拿你孩子的命去换钱？,1,1
你TMD是政府维稳的吧?官腔官调让人恶心！人家儿子死了，你拿这当回事了吗?,1,1
怎么有你这么脑残的人，我是针对博主什么死者“父亲被活活打死”这个发表的内容，你看清楚。用危言耸听去挑起事端是处理问题的方式方法吗？脑残者请勿回复谢谢。,1,1
^_^欢迎常来走走：）一起粉吧哈→aifenxiang.35zhe.cn^_^,1,1
我最见不得你这种毫无人性的人，你自己体会一下的说话口气，官话连篇，你就是政府的一条狗.,1,1
当权者和有钱的人在这个国度里杀人不用偿命！法律是为普通老百姓制定的！,1,1
^_^一个班级里面成绩第一名和第二名一般是敌人，但倒数第一和倒数第二基本上都是朋友。同意么？^︵^http:,1,1
惨不忍睹…,0,0
那是天朝派来的五毛，兄台别跟这傻逼一般见识。这五毛可厉害了，回复一条留言五毛哈哈。,1,1
谢谢支持！见到这种人就来气,1,1
神经病，滚！,0,0
请大家帮帮忙，转这个微博，泗洪的拆迁，让更多的人看到不合理的现象http:,1,1
他父亲有没有想博主说的被打死？,1,1
600+的高考分数相当牛啊，不应该跑鞋厂做鞋啊，感觉不合逻辑。。。,1,1
不传播谣言嘴上会长痔疮吗？,1,1
制鞋厂是剧毒单位，死的人太多,0,0
没事别打工，江湖险恶，象牙塔里的娃又不会随机应变,0.2,1
如果是真的，就要杀人者偿命,0,0
谁来辟谣？！真的假的？！,0,1
果真有此事，记者朋友们行动起来，事关老百姓生死存亡，大家行动起来,1,1
唉、什么情况至家破人亡！,1,1
我大武汉理工竟然也出悲剧,1,1
震惊围观。,0.8,1
怎么回事?,1,1
打。。。打死--？！？！？,0,0
真的假的？？,0,0
针对这些暑假工的遭遇太多，咱们很多企业都在背着良心经营，如果从现在起咱们的企业还不能规范起来，相信将来还会有未知数的人才流失，乃至与流逝，珍惜吧,1,1
这是第几个了，末日,0,1
中国人真幸福！,0.8,1
现在的事，匪夷所思。,1,1
人心何在？唉,0.6,1
人性很凶险，打工需谨慎!,1,1
真的假的?,0,0
唉，大学生这么不值钱，去鞋厂做血汗工人？地方政府这样护着资本家？,1,1
中国怎么了？,0.6,1
怎么回事？！真的假的？,0,0
这是怎么回事？,0,1
黑社会企业,1,1
痛苦的人民。,1,1
怎么没见报道啊,1,1
黑色七月，谁来辟谣,1,1
这个世界怎么了？,1,1
有是一部血泪史,0,1
该孩子脑溢血，其父亲未死在住院，博主到底想辟谣呢还是想传谣？,1,1
是真还是假？,0,1
以暴力解决问题的社会就是中国梦么,1,1
求后续！,0,0
这种企业多了去，请辟谣吧,1,1
求辟谣！给我们个真相！,1,1
怎么这么多可怕的事情………,1,1
一波波为平，一波波又起,0,0
短短的暑期工会死，那长期工不早就死光了？,1,1
(⊙o⊙)？,0,0
？？？？？？,0,0
中国已经完全调整为黑色会模式。,1,1
不杀人不行么！,0.6,1
谁来辟谣？,1,1
围观求真相,0,0
真的假的呀！！现在社会怎么这么乱呢！,0,1
一个四口之家就这样散了....谁来辟谣？,1,1
求真相！！,0,0
恐怕啊！没人性,0.8,1
求证真假。,0,1
是真还是假？？,0,1
真是胆大包天啊！好人不长寿，坏人活千年。看来说的是真的,0,0
博主，如果他爸爸没死就让你爸爸去死，敢不敢打这个赌？,1,1
求真相啊！,0,0
制鞋厂那么毒，那么毒，那么毒。。。。。,1,1
【是真还是假？】,0,1
右边真狠心！,1,1
都不知道说什么了,1,1
武昌理工学院即将大三的学生,1,1
无语！快辟谣吧。,1,1
真？假？关注,0,1
在沉默中，在哀思里，转!,0,0
要警察保护天朝的官员。,1,1
我宁愿相信这是假的！！！,1,1
今年是怎么了？习主席刚上台,0.6,1
谣言止于智者。呼唤智者。,1,1
期待谁给个真相?,0,0
不会是真的吧？,0,0
既然有监督微博言论的，为什么没有监察这些事情真伪加以处理的呢？,1,1
看了都让人害怕！,0,0
真假？快转！,0,1
什么情况？,1,1
为什么这个社会这么多畜生额，我身边就有因为征地开发商把人打残了后还要挟，都没人管,1,1
宿舍有广水的同事，路上回家被堵，就是因为在闹这件事情！听说这是一个招商引资项目，老板是个台湾人，当地媒体都被买通了，一点相关报道也没有,1,1
假的吧？希望是,0,0
/“”钱权盖世，一统江湖”/,1,1
两条人命!,0.8,1
应出来说话。,1,1
不要弄错了啊,0,1
，是真的吗？,0,0
草根抱团→推送→,0.8,1
額！！！！！這…………家鄉居然以這種方式出名了…不過話說三四線城市真的很黑！,0,0
是谁在走向灭亡？,0,0
又埋下了一颗不定时炸弹,1,1
可怜，可恨！,1,1
这。。。。。。。到底有多少真的多少假的？？,0,0
灭亡。。。。,0,0
当局不担心百姓造反，可最怕基层官员怂恿百姓造反；您研读一下中国的历史就会明白，每个朝代的更替都是诸侯造反、官员倒戈怂恿百姓造反推翻政府的；所以现在当局还能维系其统治就是依靠它的这些诸侯和地方昏官，当局敢得罪他们吗！就连刘志军都可免死！自家养的狗在外惹了事您会怎样处理呢！,1,1
鞋厂？？？！！！,0,0
政府新闻发言：突然倒下！,1,1
谁来辟谣？,1,1
不希望再看到一个悲剧，求辟谣,0,1
真真假假？,0,1
会是真的吗？,0,0
一摆一论，古罕今稀！,0,0
肯定是假的呗,1,1
来个辟谣的啊！,1,1
又抢“兴奋源”,0,0
逃不脱的厄运,0,0
还有多少血案,1,1
广水？不会吧！我咋没听说呢？,0.2,1
苦难的孩子，堕落的社会，冷漠的政府。,1,1
再转。求辟谣。请关注。,1,1
我不愿相信！,1,1
希望是假的,0,0
这让我想起了富士康工人的十N跳，在资本家手下打工，下场就会这样。,1,1
人在做，天在看，总会有遭到报应的一天！,0.8,1
大家关注，广东啥事都会发生。我亲身经历过，那是一个吃人不吐骨头的地方。在广州明明是我们被骗反而成了最受政府煎熬的人，拖死你，看你咋办。广东广州东海一览梁桃诈骗案都半年多了，遥遥无期的拖下去，不知这些人渣是不是他娘养的，狼生猪养的吗。明明自己不对，还怪受害者，全家死去吧，人渣。。,1,1
真的假的？？？,0,0
真的，我是广水人！,0,0
很需要事实！不能白白就死了,1,1
是真的又能怎样？,0,0
哎…越来越不敢逛微博了，像看恐怖片一样，心里一层层地滋生着恐惧…以后还是多看新闻联播了,1,1
学校应该出来说说话,1,1
为什么越来越多的生命成了草芥,1,1
广东一定要说明一下，以让民众相信没有黑社会……,1,1
谁让你的家伙事不行，已经家破人亡，还去讨说法！应该以暴制暴！,1,1
谁来避谣？,0,0
该对这个世道说什么呢，对公民的践踏到了如此的地步，如今的平静是暴风雨前的平静么。,1,1
太瘋狂了！,0,0
真的假的？我在深圳市坑梓镇当暑假工…，祝愿我平安回去…,0,0
神马情况？,0,1
【是真还是假？】2012年杜春晓以六百多分的成绩考入武汉理工，今年暑假在广水强海制鞋厂做暑期工，7月12号晚九点左右死亡，厂方称其突发性心肌梗塞，其父母去评理数日，据说目前父亲已经被活活打死，母亲疯癫，奶奶住院。一个四口之家就这样散了....谁来辟谣？,1,1
